goods_no,count,percent,_tc
1130513760,33634,0.009346,359875560
1087766123,33628,0.009344,359875560
1059728424,33614,0.00934,359875560
1067563128,33594,0.009335,359875560
1127480540,33568,0.009328,359875560
1132663071,33558,0.009325,359875560
1125532675,33554,0.009324,359875560
1107704984,33554,0.009324,359875560
1130550545,33396,0.00928,359875560
1130774180,33386,0.009277,359875560
1122617235,33386,0.009277,359875560
1123327940,33354,0.009268,359875560
12503854,33172,0.009218,359875560
1131411997,33106,0.009199,359875560
1130775406,33084,0.009193,359875560
1133508599,33054,0.009185,359875560
1102211216,32976,0.009163,359875560
1097421338,32970,0.009162,359875560
1131209093,32952,0.009156,359875560
1132524885,32934,0.009151,359875560
1128968696,32928,0.00915,359875560
1082180333,32916,0.009146,359875560
1089928412,32902,0.009143,359875560
1098653867,32780,0.009109,359875560
12492549,32740,0.009098,359875560
12502095,32732,0.009095,359875560
1111300758,32696,0.009085,359875560
1130934685,32670,0.009078,359875560
12499902,32658,0.009075,359875560
1064620017,32638,0.009069,359875560
1095316742,32596,0.009058,359875560
12504455,32580,0.009053,359875560
1081109690,32570,0.00905,359875560
1133259864,32528,0.009039,359875560
1078197076,32476,0.009024,359875560
12501436,32470,0.009023,359875560
1129695779,32412,0.009006,359875560
1129661384,32408,0.009005,359875560
12476177,32376,0.008996,359875560
1015994628,32360,0.008992,359875560
1132046364,32350,0.008989,359875560
1133472293,32316,0.00898,359875560
1129640235,32276,0.008969,359875560
1129490807,32218,0.008953,359875560
1128874961,32204,0.008949,359875560
1086066331,32072,0.008912,359875560
12497868,32050,0.008906,359875560
1084766463,32048,0.008905,359875560
1110027245,32020,0.008898,359875560
1131527956,32008,0.008894,359875560
1091653920,31948,0.008878,359875560
1127452615,31820,0.008842,359875560
12491265,31818,0.008841,359875560
1111338145,31812,0.00884,359875560
1069617363,31764,0.008826,359875560
1124269736,31754,0.008824,359875560
1131008104,31736,0.008819,359875560
1133414089,31678,0.008802,359875560
1126000298,31678,0.008802,359875560
1134124404,31612,0.008784,359875560
1119392846,31602,0.008781,359875560
1120806387,31472,0.008745,359875560
1090664234,31454,0.00874,359875560
12504206,31432,0.008734,359875560
1099018098,31422,0.008731,359875560
1079078693,31402,0.008726,359875560
1130993078,31360,0.008714,359875560
12409215,31328,0.008705,359875560
1103864159,31322,0.008704,359875560
1126225670,31308,0.0087,359875560
1131213916,31300,0.008697,359875560
1123054344,31152,0.008656,359875560
12473994,31118,0.008647,359875560
1075881597,31056,0.00863,359875560
1127265635,31014,0.008618,359875560
1132496747,30980,0.008609,359875560
1132039933,30970,0.008606,359875560
12495245,30942,0.008598,359875560
1124594880,30926,0.008594,359875560
1121574580,30894,0.008585,359875560
12502840,30842,0.00857,359875560
12493847,30834,0.008568,359875560
1108695996,30810,0.008561,359875560
1008767623,30804,0.00856,359875560
1131201577,30794,0.008557,359875560
1106951796,30758,0.008547,359875560
1134125599,30750,0.008545,359875560
1114285677,30706,0.008532,359875560
1114260304,30682,0.008526,359875560
1122553106,30680,0.008525,359875560
1101401014,30680,0.008525,359875560
1068192038,30654,0.008518,359875560
1129846994,30634,0.008512,359875560
1132939571,30610,0.008506,359875560
1131494944,30608,0.008505,359875560
1098134148,30590,0.0085,359875560
1077849741,30580,0.008497,359875560
1132728207,30572,0.008495,359875560
12409200,30534,0.008485,359875560
1091070839,30504,0.008476,359875560
12503042,30484,0.008471,359875560
1077100816,30418,0.008452,359875560
1124292464,30376,0.008441,359875560
1108678086,30370,0.008439,359875560
1072446172,30364,0.008437,359875560
1114216425,30322,0.008426,359875560
1127779162,30300,0.00842,359875560
12500872,30288,0.008416,359875560
1130752519,30268,0.008411,359875560
11935136,30212,0.008395,359875560
1098674663,30138,0.008375,359875560
1099252360,30130,0.008372,359875560
12503537,30104,0.008365,359875560
1109157545,30094,0.008362,359875560
1094413823,30088,0.008361,359875560
1128987628,30066,0.008355,359875560
1106104621,30060,0.008353,359875560
1078061207,29966,0.008327,359875560
12493588,29902,0.008309,359875560
1100768273,29890,0.008306,359875560
1124265902,29876,0.008302,359875560
1129628742,29844,0.008293,359875560
12488688,29798,0.00828,359875560
12488113,29788,0.008277,359875560
1068763547,29780,0.008275,359875560
11026972,29624,0.008232,359875560
1129700793,29618,0.00823,359875560
1122557238,29568,0.008216,359875560
1131215595,29558,0.008213,359875560
1107809845,29558,0.008213,359875560
1133939727,29540,0.008208,359875560
1132744407,29500,0.008197,359875560
12504011,29380,0.008164,359875560
12499339,29374,0.008162,359875560
3482910,29310,0.008144,359875560
12490891,29264,0.008132,359875560
12501956,29200,0.008114,359875560
1126208809,29140,0.008097,359875560
1129859308,29132,0.008095,359875560
12491636,29114,0.00809,359875560
1133930156,29058,0.008074,359875560
12504122,28982,0.008053,359875560
1025475521,28902,0.008031,359875560
1132343633,28836,0.008013,359875560
1104089283,28820,0.008008,359875560
12489303,28816,0.008007,359875560
1132340554,28784,0.007998,359875560
1118864595,28752,0.007989,359875560
1127308620,28716,0.007979,359875560
12481872,28710,0.007978,359875560
12503977,28702,0.007976,359875560
12502290,28674,0.007968,359875560
1064615343,28570,0.007939,359875560
1117351309,28558,0.007936,359875560
12503880,28550,0.007933,359875560
12490728,28534,0.007929,359875560
1111283069,28530,0.007928,359875560
12499091,28450,0.007906,359875560
1114924518,28426,0.007899,359875560
1108051772,28364,0.007882,359875560
1132908023,28338,0.007874,359875560
12501664,28336,0.007874,359875560
12437147,28306,0.007865,359875560
1129851190,28304,0.007865,359875560
1132915337,28300,0.007864,359875560
1129827948,28276,0.007857,359875560
12502865,28222,0.007842,359875560
1132298102,28164,0.007826,359875560
1122867860,28152,0.007823,359875560
1133437119,28136,0.007818,359875560
1059058746,28130,0.007817,359875560
12496061,28096,0.007807,359875560
1125699874,28080,0.007803,359875560
1110858921,28074,0.007801,359875560
1051205790,28060,0.007797,359875560
1132342499,28040,0.007792,359875560
1115400714,28030,0.007789,359875560
1093068202,28026,0.007788,359875560
1134267825,27876,0.007746,359875560
1132284857,27872,0.007745,359875560
1130945655,27834,0.007734,359875560
1124360536,27826,0.007732,359875560
1106180188,27762,0.007714,359875560
1133676076,27708,0.007699,359875560
1117588287,27694,0.007695,359875560
1130569816,27658,0.007685,359875560
1127218715,27650,0.007683,359875560
1071933625,27646,0.007682,359875560
1132344074,27644,0.007682,359875560
1078200720,27614,0.007673,359875560
1132105583,27610,0.007672,359875560
1048642172,27568,0.00766,359875560
1090387083,27564,0.007659,359875560
12497533,27478,0.007635,359875560
1048543944,27478,0.007635,359875560
1086071656,27432,0.007623,359875560
1097618355,27398,0.007613,359875560
1117797003,27396,0.007613,359875560
1123053223,27340,0.007597,359875560
12495022,27320,0.007592,359875560
1090061548,27320,0.007592,359875560
1131480176,27316,0.00759,359875560
1000753850,27290,0.007583,359875560
1127261883,27232,0.007567,359875560
1130723758,27230,0.007567,359875560
12501171,27224,0.007565,359875560
1109889287,27212,0.007562,359875560
1125994661,27192,0.007556,359875560
1121399603,27158,0.007546,359875560
1132863854,27148,0.007544,359875560
1132900722,27140,0.007541,359875560
1129657895,27064,0.00752,359875560
1113571252,27050,0.007516,359875560
12500100,27046,0.007515,359875560
12496427,27022,0.007509,359875560
1117794213,26946,0.007488,359875560
1132686930,26934,0.007484,359875560
1108716900,26920,0.00748,359875560
1124821925,26914,0.007479,359875560
1100569497,26862,0.007464,359875560
12496826,26856,0.007463,359875560
1097414817,26846,0.00746,359875560
12503677,26818,0.007452,359875560
1061792571,26818,0.007452,359875560
1093295369,26808,0.007449,359875560
1132380485,26796,0.007446,359875560
1074788293,26770,0.007439,359875560
1131176479,26714,0.007423,359875560
1092640167,26698,0.007419,359875560
1096276142,26674,0.007412,359875560
1124589048,26662,0.007409,359875560
1127484910,26660,0.007408,359875560
1129859962,26638,0.007402,359875560
1129931423,26630,0.0074,359875560
1132482996,26566,0.007382,359875560
1084668589,26550,0.007378,359875560
12491820,26542,0.007375,359875560
1096619197,26542,0.007375,359875560
1069715854,26540,0.007375,359875560
1118635035,26532,0.007373,359875560
1130996215,26530,0.007372,359875560
1119131731,26526,0.007371,359875560
1100583766,26468,0.007355,359875560
1131161999,26448,0.007349,359875560
1130945647,26442,0.007348,359875560
12494301,26424,0.007343,359875560
1104297087,26416,0.00734,359875560
1075528205,26376,0.007329,359875560
1100688218,26368,0.007327,359875560
12494352,26348,0.007321,359875560
12487493,26346,0.007321,359875560
1063801522,26342,0.00732,359875560
1124864908,26334,0.007318,359875560
1102889912,26324,0.007315,359875560
1108017184,26322,0.007314,359875560
12486491,26312,0.007311,359875560
1121360188,26302,0.007309,359875560
1100081519,26262,0.007298,359875560
1105097377,26258,0.007296,359875560
1097409721,26220,0.007286,359875560
12493780,26208,0.007283,359875560
1130963819,26204,0.007281,359875560
1132484422,26186,0.007276,359875560
12495535,26156,0.007268,359875560
1045097428,26110,0.007255,359875560
1067350565,26100,0.007253,359875560
1127538080,26070,0.007244,359875560
1092929032,26056,0.00724,359875560
1130975338,26048,0.007238,359875560
12493029,26018,0.00723,359875560
1117792477,25930,0.007205,359875560
1133472566,25908,0.007199,359875560
1134069969,25822,0.007175,359875560
1082328064,25812,0.007172,359875560
1089030529,25796,0.007168,359875560
1132111954,25788,0.007166,359875560
1130527951,25786,0.007165,359875560
1132911637,25742,0.007153,359875560
1100536795,25732,0.00715,359875560
1132045698,25708,0.007144,359875560
1060173190,25708,0.007144,359875560
1130780016,25690,0.007139,359875560
1054086608,25650,0.007127,359875560
1101904099,25648,0.007127,359875560
1122867968,25616,0.007118,359875560
1118917379,25590,0.007111,359875560
1115657826,25540,0.007097,359875560
1131145741,25532,0.007095,359875560
1133472604,25530,0.007094,359875560
1130216672,25466,0.007076,359875560
1072440697,25464,0.007076,359875560
1133472656,25456,0.007074,359875560
1130557657,25456,0.007074,359875560
1120740635,25450,0.007072,359875560
1116718477,25418,0.007063,359875560
1107176024,25416,0.007062,359875560
1108013949,25410,0.007061,359875560
1129139749,25400,0.007058,359875560
1129677450,25396,0.007057,359875560
1130773746,25382,0.007053,359875560
1126421913,25378,0.007052,359875560
1099870590,25368,0.007049,359875560
7983973,25348,0.007044,359875560
1124328475,25342,0.007042,359875560
1132042537,25302,0.007031,359875560
1125994000,25302,0.007031,359875560
1079089487,25252,0.007017,359875560
12488804,25240,0.007014,359875560
1127467128,25238,0.007013,359875560
1132728849,25160,0.006991,359875560
1133471969,25130,0.006983,359875560
1132493654,25128,0.006982,359875560
1089911041,25062,0.006964,359875560
1132292441,25038,0.006957,359875560
1132298379,25032,0.006956,359875560
1095167499,25026,0.006954,359875560
1129141113,25018,0.006952,359875560
1132727981,25014,0.006951,359875560
1127685900,24974,0.00694,359875560
1132483009,24966,0.006937,359875560
1130468504,24928,0.006927,359875560
1067594701,24918,0.006924,359875560
1045248241,24914,0.006923,359875560
1129848190,24896,0.006918,359875560
1128986590,24888,0.006916,359875560
1116975924,24878,0.006913,359875560
1128962273,24872,0.006911,359875560
12243789,24858,0.006907,359875560
1079247490,24854,0.006906,359875560
1071894733,24798,0.006891,359875560
1132139488,24794,0.00689,359875560
1132566044,24762,0.006881,359875560
12479991,24708,0.006866,359875560
1130996416,24700,0.006863,359875560
1000860178,24682,0.006858,359875560
1130724507,24650,0.00685,359875560
1122367077,24642,0.006847,359875560
12503770,24626,0.006843,359875560
1122390206,24622,0.006842,359875560
1130521414,24588,0.006832,359875560
12492141,24576,0.006829,359875560
1103819737,24532,0.006817,359875560
1131005966,24492,0.006806,359875560
1129893217,24476,0.006801,359875560
1017740869,24452,0.006795,359875560
1065536686,24448,0.006793,359875560
1087112657,24422,0.006786,359875560
12499659,24388,0.006777,359875560
10759422,24384,0.006776,359875560
1129929405,24370,0.006772,359875560
1117285439,24366,0.006771,359875560
1129180681,24356,0.006768,359875560
12495795,24350,0.006766,359875560
11519954,24326,0.00676,359875560
12457432,24310,0.006755,359875560
1133666882,24294,0.006751,359875560
1118834055,24286,0.006748,359875560
1131003963,24276,0.006746,359875560
1131508063,24274,0.006745,359875560
1133639472,24250,0.006738,359875560
1129861483,24234,0.006734,359875560
1062867141,24230,0.006733,359875560
1124048420,24218,0.00673,359875560
1132509418,24200,0.006725,359875560
1022101605,24188,0.006721,359875560
12477231,24176,0.006718,359875560
1124328912,24136,0.006707,359875560
1066697064,24136,0.006707,359875560
1108826757,24120,0.006702,359875560
12503005,24082,0.006692,359875560
1094101223,24068,0.006688,359875560
12495839,24048,0.006682,359875560
1111287362,24042,0.006681,359875560
1083267434,24042,0.006681,359875560
10140978,24040,0.00668,359875560
1107831980,24020,0.006675,359875560
1122579169,23996,0.006668,359875560
7152279,23986,0.006665,359875560
1104754677,23970,0.006661,359875560
1132311283,23962,0.006658,359875560
1117854405,23944,0.006653,359875560
1069874168,23940,0.006652,359875560
1130975527,23922,0.006647,359875560
1118830366,23918,0.006646,359875560
1089798648,23916,0.006646,359875560
1126013246,23906,0.006643,359875560
1132509310,23888,0.006638,359875560
12493609,23872,0.006633,359875560
1085812267,23872,0.006633,359875560
1128980304,23870,0.006633,359875560
1134156287,23804,0.006615,359875560
1129139457,23800,0.006613,359875560
12493790,23796,0.006612,359875560
1131465420,23796,0.006612,359875560
1132287857,23790,0.006611,359875560
1073188830,23748,0.006599,359875560
12480428,23740,0.006597,359875560
1129864895,23734,0.006595,359875560
1130964572,23720,0.006591,359875560
1091329538,23698,0.006585,359875560
1038674409,23692,0.006583,359875560
1105878663,23618,0.006563,359875560
1108819672,23604,0.006559,359875560
1049453554,23586,0.006554,359875560
1129904683,23580,0.006552,359875560
1115180128,23568,0.006549,359875560
1117489960,23564,0.006548,359875560
1115178991,23528,0.006538,359875560
1131269275,23514,0.006534,359875560
1130465581,23506,0.006532,359875560
1000753807,23504,0.006531,359875560
1069703611,23482,0.006525,359875560
8551057,23480,0.006524,359875560
1131487561,23462,0.006519,359875560
1126485648,23450,0.006516,359875560
1103707619,23404,0.006503,359875560
12497756,23400,0.006502,359875560
12493771,23394,0.006501,359875560
1126059923,23394,0.006501,359875560
1132501222,23376,0.006496,359875560
1102732431,23374,0.006495,359875560
1102278737,23372,0.006494,359875560
1116721973,23366,0.006493,359875560
1107188315,23332,0.006483,359875560
12489174,23322,0.006481,359875560
1128881629,23312,0.006478,359875560
1103157824,23312,0.006478,359875560
1077424714,23290,0.006472,359875560
12498753,23288,0.006471,359875560
1125997368,23226,0.006454,359875560
